tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.979230000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.022409000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.022435000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.027491000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.027491000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.027506000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.027512000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.027577000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.027577000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.027603000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.027617000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.038485000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.038485000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.038496000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.038505000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.039572000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.039589000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.039589000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.119759000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.119780000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.119780000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.125813000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.125840000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.125840000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.131656000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.131675000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.131675000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.143407000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.143420000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.143420000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.143428000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.143439000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.143439000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.217625000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.217653000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.217653000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.223468000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.223488000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.223488000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.229801000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.229818000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.229818000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.243927000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.243953000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.243953000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.243953000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.243967000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.243972000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.243972000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.315402000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.315433000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.315433000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.328725000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.328749000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.328749000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.343324000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.343346000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.343346000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.343346000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.349148000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.349169000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.349169000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.418706000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.418706000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.418743000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.418762000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.418777000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.426325000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.426346000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.431970000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.431985000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.444052000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.444052000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.444067000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.444075000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.445065000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.445079000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.449900000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.449900000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.449921000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.449945000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.516837000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.516876000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.516876000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.516876000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.529982000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.530001000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.530001000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.543234000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.543249000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.543249000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.547743000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.547758000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.547758000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.547758000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.614342000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.614373000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.614373000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.614373000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.614373000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.627771000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.627793000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.627793000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.642424000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.642440000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.642440000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.646822000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.646838000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.646838000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.715800000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.715855000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.715855000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.715855000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.726895000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.726915000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.726915000 CST,884
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.726937000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.743129000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.749322000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.818673000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.824431000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.848355000 CST,20
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.848486000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.853939000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:16.853970000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.952008000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.952008000 CST,0
23,192.168.1.143,50434,192.168.4.2,5056,Jan 21, 2026 14:30:16.952008000 CST,0
23,192.168.4.2,5056,192.168.1.143,50434,Jan 21, 2026 14:30:16.952350000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:16.956285000 CST,0
23,192.168.1.143,50434,192.168.4.2,5056,Jan 21, 2026 14:30:17.054009000 CST,0
23,192.168.4.2,5056,192.168.1.143,50434,Jan 21, 2026 14:30:17.054264000 CST,544
23,192.168.4.2,5056,192.168.1.143,50434,Jan 21, 2026 14:30:17.054917000 CST,1380
23,192.168.4.2,5056,192.168.1.143,50434,Jan 21, 2026 14:30:17.054917000 CST,124
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:17.111115000 CST,0
23,192.168.1.143,50434,192.168.4.2,5056,Jan 21, 2026 14:30:17.154856000 CST,0
23,192.168.1.143,50434,192.168.4.2,5056,Jan 21, 2026 14:30:17.164908000 CST,20
23,192.168.1.143,50434,192.168.4.2,5056,Jan 21, 2026 14:30:17.164908000 CST,0
23,192.168.4.2,5056,192.168.1.143,50434,Jan 21, 2026 14:30:17.165033000 CST,0
23,192.168.4.2,5056,192.168.1.143,50434,Jan 21, 2026 14:30:17.165144000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:17.215422000 CST,0
23,192.168.1.143,50434,192.168.4.2,5056,Jan 21, 2026 14:30:17.268608000 CST,0
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:17.268694000 CST,0
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:17.268792000 CST,0
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:17.372206000 CST,0
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:17.372723000 CST,1380
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:17.372723000 CST,1380
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:17.372723000 CST,1380
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:17.372723000 CST,1004
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:17.473617000 CST,0
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:17.593019000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:17.727451000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:17.829560000 CST,0
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:17.977876000 CST,1004
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:18.087588000 CST,1380
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:18.087588000 CST,1380
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:18.087652000 CST,0
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:18.191374000 CST,1360
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:18.191483000 CST,0
25,192.168.4.2,5056,192.168.1.143,50435,Jan 21, 2026 14:30:18.191633000 CST,0
25,192.168.1.143,50435,192.168.4.2,5056,Jan 21, 2026 14:30:18.290058000 CST,0
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.295443000 CST,0
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.295630000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:18.343702000 CST,0
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.393478000 CST,0
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.393839000 CST,1380
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.393839000 CST,1380
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.393839000 CST,1380
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.393839000 CST,1004
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:18.440828000 CST,0
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.494694000 CST,0
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.494694000 CST,1380
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.494694000 CST,1380
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.494852000 CST,0
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.601845000 CST,1360
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.601942000 CST,0
26,192.168.4.2,5056,192.168.1.143,50436,Jan 21, 2026 14:30:18.602087000 CST,0
26,192.168.1.143,50436,192.168.4.2,5056,Jan 21, 2026 14:30:18.700290000 CST,0
27,192.168.1.143,50437,192.168.4.2,5056,Jan 21, 2026 14:30:18.705339000 CST,0
27,192.168.4.2,5056,192.168.1.143,50437,Jan 21, 2026 14:30:18.705411000 CST,0
27,192.168.1.143,50437,192.168.4.2,5056,Jan 21, 2026 14:30:18.811188000 CST,0
27,192.168.4.2,5056,192.168.1.143,50437,Jan 21, 2026 14:30:18.811893000 CST,1380
27,192.168.4.2,5056,192.168.1.143,50437,Jan 21, 2026 14:30:18.811893000 CST,168
27,192.168.1.143,50437,192.168.4.2,5056,Jan 21, 2026 14:30:18.917355000 CST,0
27,192.168.1.143,50437,192.168.4.2,5056,Jan 21, 2026 14:30:18.921630000 CST,16
27,192.168.1.143,50437,192.168.4.2,5056,Jan 21, 2026 14:30:18.921630000 CST,0
27,192.168.4.2,5056,192.168.1.143,50437,Jan 21, 2026 14:30:18.921739000 CST,0
27,192.168.4.2,5056,192.168.1.143,50437,Jan 21, 2026 14:30:18.921876000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:18.946411000 CST,0
27,192.168.1.143,50437,192.168.4.2,5056,Jan 21, 2026 14:30:19.019320000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:19.052362000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:19.561187000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:19.660910000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:19.661116000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:20.510923000 CST,220
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:20.561243000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:20.661067000 CST,568
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:20.710885000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:21.534686000 CST,254
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:21.577810000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:22.094686000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:22.340847000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:23.532192000 CST,212
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:23.577508000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:23.992526000 CST,212
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.044394000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.064538000 CST,1380
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.110885000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.143231000 CST,90
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.194219000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.336015000 CST,222
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.392561000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.430614000 CST,1380
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.477559000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.495197000 CST,676
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.541173000 CST,1380
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.541328000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.595141000 CST,1380
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.642330000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.644783000 CST,344
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.694198000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.739661000 CST,562
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.791443000 CST,658
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.791491000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:24.920092000 CST,196
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:24.960226000 CST,0
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:25.059438000 CST,236
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:25.095260000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:25.196997000 CST,336
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:25.244216000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:28.093130000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:28.299122000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:31.098124000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:31.365012000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:34.099596000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:34.359613000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:37.102895000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:37.406901000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:40.103115000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:40.376212000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:43.095437000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:43.360061000 CST,0
24,192.168.4.2,44553,192.168.1.143,2113,Jan 21, 2026 14:30:46.094830000 CST,5
24,192.168.1.143,2113,192.168.4.2,44553,Jan 21, 2026 14:30:46.417714000 CST,0
