tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.586328000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.623880000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.623943000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.623943000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.623943000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.623943000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.690094000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.690094000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.690141000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.690141000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.690141000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.690141000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.690141000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.690141000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.723906000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.723906000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.723933000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.723951000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.725049000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.725067000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.795157000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.795157000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.795216000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.795244000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.795275000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.797927000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.797927000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.797927000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.797927000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.797966000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.797986000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.798001000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.798008000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.826715000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.826737000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.894167000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.894209000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.894209000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.894209000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.894209000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.894209000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.899971000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.899991000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.899991000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.899991000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.926895000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.926922000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.926922000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.991821000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.991852000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.991852000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.999258000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.999258000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.999258000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.999258000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.999287000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.999301000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.999323000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.999327000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.025822000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.025840000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.030287000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.030301000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.089378000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.089429000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.095393000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.095436000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.101231000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.101231000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.101253000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.101271000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.101284000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.101300000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.101300000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.101300000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.101300000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.128942000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.128973000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.128973000 CST,1380
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:51.190493000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.195052000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.195077000 CST,346
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.200414000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.200414000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.228702000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.228726000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.228732000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.232896000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.326161000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.330565000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.362867000 CST,20
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.363041000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.368938000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:51.368974000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.461345000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.467414000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.468435000 CST,0
19,192.168.4.2,5056,192.168.1.143,50459,Jan 21, 2026 14:49:51.468717000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:51.479019000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.567557000 CST,0
19,192.168.4.2,5056,192.168.1.143,50459,Jan 21, 2026 14:49:51.567868000 CST,544
19,192.168.4.2,5056,192.168.1.143,50459,Jan 21, 2026 14:49:51.568655000 CST,1380
19,192.168.4.2,5056,192.168.1.143,50459,Jan 21, 2026 14:49:51.568655000 CST,124
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.667055000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.678843000 CST,20
19,192.168.4.2,5056,192.168.1.143,50459,Jan 21, 2026 14:49:51.679145000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.684453000 CST,0
19,192.168.4.2,5056,192.168.1.143,50459,Jan 21, 2026 14:49:51.684553000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.783552000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.784623000 CST,0
19,192.168.1.143,50459,192.168.4.2,5056,Jan 21, 2026 14:49:51.784623000 CST,0
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:51.787995000 CST,0
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:51.788098000 CST,0
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:51.885882000 CST,0
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:51.886219000 CST,1380
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:51.886219000 CST,1380
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:51.886219000 CST,1380
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:51.886219000 CST,1004
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:51.986808000 CST,0
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:51.995591000 CST,1380
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:52.001461000 CST,1380
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:52.001610000 CST,0
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:52.101920000 CST,1360
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:52.101996000 CST,0
20,192.168.4.2,5056,192.168.1.143,50460,Jan 21, 2026 14:49:52.102073000 CST,0
20,192.168.1.143,50460,192.168.4.2,5056,Jan 21, 2026 14:49:52.202746000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:52.206401000 CST,0
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.208328000 CST,0
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.208554000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:52.306085000 CST,0
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.308485000 CST,0
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.308871000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.308871000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.308871000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.308871000 CST,1004
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.409755000 CST,0
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.413885000 CST,0
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.442304000 CST,1380
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.448430000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.448478000 CST,0
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.550890000 CST,1360
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.551098000 CST,0
21,192.168.4.2,5056,192.168.1.143,50461,Jan 21, 2026 14:49:52.551294000 CST,0
21,192.168.1.143,50461,192.168.4.2,5056,Jan 21, 2026 14:49:52.649455000 CST,0
22,192.168.1.143,50462,192.168.4.2,5056,Jan 21, 2026 14:49:52.661120000 CST,0
22,192.168.4.2,5056,192.168.1.143,50462,Jan 21, 2026 14:49:52.661185000 CST,0
22,192.168.1.143,50462,192.168.4.2,5056,Jan 21, 2026 14:49:52.758942000 CST,0
22,192.168.4.2,5056,192.168.1.143,50462,Jan 21, 2026 14:49:52.759489000 CST,1380
22,192.168.4.2,5056,192.168.1.143,50462,Jan 21, 2026 14:49:52.759489000 CST,168
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:52.823666000 CST,0
22,192.168.1.143,50462,192.168.4.2,5056,Jan 21, 2026 14:49:52.858054000 CST,0
22,192.168.1.143,50462,192.168.4.2,5056,Jan 21, 2026 14:49:52.871396000 CST,16
22,192.168.1.143,50462,192.168.4.2,5056,Jan 21, 2026 14:49:52.871396000 CST,0
22,192.168.4.2,5056,192.168.1.143,50462,Jan 21, 2026 14:49:52.871465000 CST,0
22,192.168.4.2,5056,192.168.1.143,50462,Jan 21, 2026 14:49:52.871548000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:52.923197000 CST,0
22,192.168.1.143,50462,192.168.4.2,5056,Jan 21, 2026 14:49:52.970698000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:53.440254000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:53.540516000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:53.540716000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:54.023437000 CST,5
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:54.323714000 CST,5
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:54.326808000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:54.423801000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:54.452363000 CST,220
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:54.506912000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:54.604876000 CST,568
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:54.656958000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:55.467257000 CST,254
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:55.513760000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:57.024615000 CST,5
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:57.226911000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:57.709671000 CST,212
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:57.756961000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:57.855681000 CST,772
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:57.906878000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.005740000 CST,1338
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.056184000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.154545000 CST,212
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.204713000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.260205000 CST,1380
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.302988000 CST,90
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.303059000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.528976000 CST,222
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.570949000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.615289000 CST,1380
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.668211000 CST,1342
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.668278000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.773661000 CST,328
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.821018000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:58.920293000 CST,1220
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:58.969975000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:59.068169000 CST,432
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:59.120892000 CST,0
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:49:59.240333000 CST,336
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:49:59.289325000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:50:00.021126000 CST,5
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:50:00.269241000 CST,0
18,192.168.4.2,60795,192.168.1.143,2113,Jan 21, 2026 14:50:03.023137000 CST,5
18,192.168.1.143,2113,192.168.4.2,60795,Jan 21, 2026 14:50:03.288182000 CST,0
